compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
9.495,uint8_t,64,bosenelson,1,0,256,185.584127,185.885586,189.595948,184.644562,188.981345,188.170479,186.991961,0.733328,0.730464
9.402,uint8_t,64,bosenelson,1,1,256,133.789687,133.881555,138.050029,131.947953,136.163153,135.204281,134.995216,0.661318,0.658735
9.663,uint8_t,64,bosenelson,1,2,256,133.059000,133.174370,137.063542,131.751151,136.750943,134.652925,133.874502,0.781249,0.778197
9.387,uint8_t,64,bosenelson,2,0,256,199.978524,200.252127,204.801481,198.969337,204.046780,202.753853,201.231726,0.918613,0.915025
9.511,uint8_t,64,bosenelson,2,1,256,134.169147,134.268354,137.487099,132.565799,137.125279,135.902908,135.452550,0.710000,0.707226
9.594,uint8_t,64,bosenelson,2,2,256,137.488391,137.565937,142.434552,136.311411,141.468777,138.884396,138.342909,0.646606,0.644080
0.539,uint16_t,4,bitonic,1,0,256,15.166234,15.149369,17.066454,13.870741,16.379326,16.031632,15.786340,0.257557,0.256551
0.516,uint16_t,4,bitonic,1,1,256,14.214653,14.294238,16.914639,12.750253,15.998728,15.510037,15.132978,0.415992,0.414367
0.557,uint16_t,4,bitonic,1,2,256,14.873094,14.921186,18.112488,13.562972,17.177133,15.997334,15.638613,0.402202,0.400631
0.507,uint16_t,4,bitonic,2,0,256,15.268795,15.290291,16.755692,14.059620,16.636339,16.125340,15.968767,0.276958,0.275877
0.548,uint16_t,4,bitonic,2,1,256,14.905563,14.933707,16.694952,13.953170,16.199121,15.800256,15.521271,0.220427,0.219566
0.52,uint16_t,4,bitonic,2,2,256,14.764918,14.832499,17.256472,13.301521,16.881953,16.005434,15.638107,0.426788,0.425121
0.548,uint16_t,4,oddeven,1,0,256,13.603292,13.789479,18.916028,12.861389,16.133492,15.201568,14.721784,0.500436,0.498481
0.516,uint16_t,4,oddeven,1,1,256,14.348846,14.383465,15.809520,13.319192,15.348704,15.045891,14.895397,0.145695,0.145126
0.522,uint16_t,4,oddeven,1,2,256,14.169674,14.279713,17.170828,13.395567,16.511800,15.494634,15.063359,0.307447,0.306246
0.526,uint16_t,4,oddeven,2,0,256,13.737718,13.864865,15.717335,12.900105,15.676939,15.022823,14.625413,0.260052,0.259036
0.553,uint16_t,4,oddeven,2,1,256,14.270026,14.324431,16.999425,13.540042,15.757778,14.972673,14.808234,0.166318,0.165668
0.549,uint16_t,4,oddeven,2,2,256,14.601175,14.657508,17.117558,13.751145,16.580215,15.302385,15.148046,0.190185,0.189442
0.552,uint16_t,4,batcher,1,0,256,14.169212,14.308132,17.443974,13.357877,16.106493,15.628703,14.971197,0.319397,0.318150
0.529,uint16_t,4,batcher,1,1,256,13.669186,13.773100,15.739741,12.755108,15.386723,14.932152,14.565702,0.268051,0.267004
0.557,uint16_t,4,batcher,1,2,256,13.692837,13.886437,17.923051,13.090729,17.170695,15.441746,14.518867,0.519628,0.517598
0.512,uint16_t,4,batcher,2,0,256,14.408748,14.500237,16.820505,13.720885,15.967225,15.187454,15.032221,0.180962,0.180255
0.555,uint16_t,4,batcher,2,1,256,14.574996,14.665961,17.192952,13.914557,16.880870,15.490267,15.240911,0.254073,0.253081
0.553,uint16_t,4,batcher,2,2,256,14.057620,14.151017,17.263070,13.827908,16.347581,14.635696,14.386368,0.141483,0.140930
0.529,uint16_t,4,balanced,1,0,256,14.696070,14.874211,18.442671,14.283178,17.316547,15.935734,15.466036,0.283531,0.282423
0.541,uint16_t,4,balanced,1,1,256,14.807589,15.049081,18.325634,14.217603,17.253383,16.300176,15.914805,0.406209,0.404623
0.529,uint16_t,4,balanced,1,2,256,14.467253,14.735912,18.615509,13.798831,18.019903,16.443892,15.733701,0.690441,0.687744
0.54,uint16_t,4,balanced,2,0,256,14.753064,14.887857,18.877426,14.410084,17.939850,15.698338,15.192694,0.256091,0.255090
0.521,uint16_t,4,balanced,2,1,256,14.177648,14.520259,20.646075,13.235717,18.751085,16.631092,15.738759,1.045956,1.041870
0.509,uint16_t,4,balanced,2,2,256,13.724714,13.783997,16.314736,12.910125,15.724855,14.710159,14.523919,0.325590,0.324318
0.497,uint16_t,4,bosenelson,1,0,256,13.527096,13.566961,16.903256,12.650942,14.939477,14.276173,14.013534,0.216196,0.215351
0.495,uint16_t,4,bosenelson,1,1,256,13.249918,13.330918,16.223111,12.677164,14.712482,14.017871,13.753933,0.181198,0.180490
0.541,uint16_t,4,bosenelson,1,2,256,13.442286,13.477521,15.680426,12.474661,14.861403,14.325584,13.967419,0.191200,0.190453
0.525,uint16_t,4,bosenelson,2,0,256,13.850851,13.889046,15.358315,13.025079,15.095680,14.504628,14.308452,0.123111,0.122630
0.532,uint16_t,4,bosenelson,2,1,256,13.430110,13.475573,15.573112,12.671304,15.375541,14.291337,14.058626,0.210270,0.209448
0.527,uint16_t,4,bosenelson,2,2,256,14.262856,14.298285,16.309850,13.470874,15.693310,14.966237,14.671307,0.155665,0.155057
0.551,uint16_t,5,bitonic,1,0,256,11.763132,11.793166,13.382202,11.487746,13.126383,11.993747,11.935703,0.042678,0.042512
0.556,uint16_t,5,bitonic,1,1,256,11.065257,11.078487,12.948363,10.534090,11.605616,11.321790,11.271936,0.040118,0.039961
0.532,uint16_t,5,bitonic,1,2,256,11.835503,11.844516,13.647951,11.598887,12.239490,11.935661,11.912285,0.019468,0.019392
0.531,uint16_t,5,bitonic,2,0,256,11.827984,11.839720,13.100387,11.669446,12.348499,11.935086,11.915494,0.016902,0.016836
0.52,uint16_t,5,bitonic,2,1,256,11.043435,11.068230,12.812531,10.716805,11.735861,11.321524,11.240508,0.040382,0.040224
0.546,uint16_t,5,bitonic,2,2,256,11.159917,11.194648,13.286254,10.839888,12.366399,11.447782,11.362224,0.062079,0.061837
0.555,uint16_t,5,oddeven,1,0,256,11.784831,11.803829,13.904157,11.649753,12.202985,11.895380,11.871123,0.026977,0.026872
0.531,uint16_t,5,oddeven,1,1,256,11.693890,11.703208,12.900921,11.318723,12.095135,11.928088,11.845770,0.021932,0.021847
0.558,uint16_t,5,oddeven,1,2,256,11.703654,11.715327,12.653536,11.587387,12.134696,11.823160,11.779767,0.010427,0.010386
0.519,uint16_t,5,oddeven,2,0,256,10.952818,10.973580,12.211558,10.662708,11.496835,11.272669,11.173801,0.030396,0.030277
0.56,uint16_t,5,oddeven,2,1,256,11.934706,11.953693,12.847995,11.682539,12.441826,12.200860,12.124040,0.019877,0.019799
0.517,uint16_t,5,oddeven,2,2,256,11.741793,11.763732,13.402490,11.452669,12.421770,11.892640,11.838754,0.023314,0.023223
0.518,uint16_t,5,batcher,1,0,256,11.422813,11.452226,12.962484,11.098752,12.392938,11.773851,11.674171,0.042844,0.042676
0.518,uint16_t,5,batcher,1,1,256,11.313208,11.328467,13.106593,10.948745,11.842014,11.513656,11.473107,0.029248,0.029134
0.538,uint16_t,5,batcher,1,2,256,11.506852,11.520268,13.012687,11.231118,12.032052,11.729217,11.669939,0.027530,0.027423
0.534,uint16_t,5,batcher,2,0,256,11.786284,11.801752,13.071008,11.636025,12.404635,11.900668,11.871930,0.017315,0.017248
0.565,uint16_t,5,batcher,2,1,256,11.792254,11.803793,14.225721,11.655662,11.944574,11.894003,11.871903,0.027015,0.026910
0.534,uint16_t,5,batcher,2,2,256,11.177900,11.181201,11.904394,10.806207,11.605384,11.422235,11.350327,0.022284,0.022197
0.538,uint16_t,5,balanced,1,0,256,11.637910,11.652294,12.756985,11.332583,12.307838,11.950405,11.861343,0.033071,0.032942
0.564,uint16_t,5,balanced,1,1,256,11.605270,11.628529,12.800859,11.160906,12.081864,11.956325,11.877447,0.035028,0.034891
0.536,uint16_t,5,balanced,1,2,256,11.763497,11.796070,13.993031,11.401896,12.457050,12.063241,11.945328,0.041381,0.041220
0.515,uint16_t,5,balanced,2,0,256,13.613451,13.618648,14.703729,12.834510,14.540317,14.245788,14.119486,0.134558,0.134033
0.545,uint16_t,5,balanced,2,1,256,13.565889,13.593469,14.717093,12.725199,14.557617,14.312910,14.124589,0.142290,0.141734
0.56,uint16_t,5,balanced,2,2,256,12.999461,12.983761,14.302020,11.865062,13.968738,13.820522,13.526020,0.204484,0.203685
0.541,uint16_t,5,bosenelson,1,0,256,12.906185,12.926286,14.074306,12.757969,13.899082,13.038879,12.988273,0.021126,0.021043
0.52,uint16_t,5,bosenelson,1,1,256,11.547808,11.553355,12.031327,11.233225,11.926656,11.784412,11.724839,0.017443,0.017374
0.55,uint16_t,5,bosenelson,1,2,256,11.728719,11.754236,12.785345,11.559862,12.403326,11.969331,11.883739,0.017597,0.017528
0.567,uint16_t,5,bosenelson,2,0,256,12.568441,12.605290,14.852633,12.337105,14.566562,12.732725,12.660995,0.069324,0.069053
0.575,uint16_t,5,bosenelson,2,1,256,11.727049,11.756895,12.814273,11.312278,12.662011,12.099013,11.977866,0.047860,0.047673
0.562,uint16_t,5,bosenelson,2,2,256,12.521115,12.549048,15.159182,12.322000,13.964335,12.659610,12.605876,0.066161,0.065903
0.515,uint16_t,6,bitonic,1,0,256,11.008805,11.035195,12.358531,10.773026,12.160095,11.270081,11.225920,0.035044,0.034907
0.572,uint16_t,6,bitonic,1,1,256,11.842680,11.860767,12.855811,11.561848,12.419847,12.082738,11.998182,0.019315,0.019240
0.535,uint16_t,6,bitonic,1,2,256,11.137066,11.166226,12.561419,10.838267,12.271559,11.391210,11.333164,0.037662,0.037515
0.552,uint16_t,6,bitonic,2,0,256,11.387537,11.392894,12.566407,11.002748,12.381202,11.666361,11.573052,0.037428,0.037282
0.561,uint16_t,6,bitonic,2,1,256,11.934283,11.955536,13.127283,11.767299,12.665423,12.068114,12.017467,0.016695,0.016630
0.571,uint16_t,6,bitonic,2,2,256,12.114660,12.120089,13.148352,11.910245,12.573261,12.227810,12.206803,0.012862,0.012812
0.523,uint16_t,6,oddeven,1,0,256,11.418885,11.447409,13.732565,11.070165,12.415293,11.725319,11.619783,0.070922,0.070645
0.529,uint16_t,6,oddeven,1,1,256,11.812942,11.833019,13.026415,11.593390,12.658207,12.057522,11.977786,0.026971,0.026865
0.549,uint16_t,6,oddeven,1,2,256,11.728012,11.761019,12.883874,11.334274,12.848937,12.209277,12.030391,0.054462,0.054249
0.557,uint16_t,6,oddeven,2,0,256,11.936813,11.950358,13.140975,11.709218,12.144873,12.059236,12.025569,0.012708,0.012658
0.576,uint16_t,6,oddeven,2,1,256,11.574520,11.615593,12.515466,11.307886,12.217921,11.933420,11.839015,0.034205,0.034071
0.542,uint16_t,6,oddeven,2,2,256,11.531189,11.560334,14.047740,11.164160,12.394304,11.874336,11.761230,0.074667,0.074376
0.558,uint16_t,6,batcher,1,0,256,11.498130,11.503261,12.244589,10.860569,11.993974,11.757977,11.695443,0.024645,0.024549
0.549,uint16_t,6,batcher,1,1,256,11.548245,11.550666,12.499060,11.247490,11.929160,11.789848,11.735116,0.023556,0.023464
0.578,uint16_t,6,batcher,1,2,256,11.487826,11.512190,13.043988,11.128620,12.360069,11.813576,11.694884,0.040452,0.040294
0.542,uint16_t,6,batcher,2,0,256,11.620866,11.633597,13.307901,11.201655,12.315851,11.906128,11.815858,0.044482,0.044308
0.557,uint16_t,6,batcher,2,1,256,11.597938,11.607978,12.605949,10.982038,12.056306,11.870918,11.806265,0.029238,0.029124
0.55,uint16_t,6,batcher,2,2,256,11.091030,11.106571,11.577346,10.798244,11.550932,11.349495,11.282966,0.020290,0.020211
0.553,uint16_t,6,balanced,1,0,256,11.919678,11.927058,12.992496,11.793271,12.348158,12.007109,11.990349,0.009978,0.009939
0.567,uint16_t,6,balanced,1,1,256,11.832361,11.858758,13.953310,11.541095,12.228953,12.103506,12.025029,0.041285,0.041124
0.534,uint16_t,6,balanced,1,2,256,11.600579,11.603373,12.428848,11.141720,12.203813,11.878044,11.816959,0.033778,0.033646
0.529,uint16_t,6,balanced,2,0,256,14.834920,14.837744,15.573989,13.962545,15.444162,15.233060,15.138217,0.061611,0.061370
0.553,uint16_t,6,balanced,2,1,256,14.811177,14.817490,15.841393,14.194733,15.504454,15.205534,15.110597,0.048284,0.048096
0.574,uint16_t,6,balanced,2,2,256,15.906404,15.914066,17.082218,15.444034,16.249898,16.118567,16.065317,0.025116,0.025018
0.548,uint16_t,6,bosenelson,1,0,256,11.525383,11.548124,13.373185,11.030052,12.318892,11.794461,11.742776,0.041991,0.041827
0.538,uint16_t,6,bosenelson,1,1,256,11.062190,11.078830,13.028497,10.766721,11.464110,11.332080,11.271595,0.035924,0.035784
0.522,uint16_t,6,bosenelson,1,2,256,11.797058,11.816568,12.408054,11.537736,12.155719,11.991149,11.952707,0.010700,0.010658
0.551,uint16_t,6,bosenelson,2,0,256,11.965230,11.988199,14.448811,11.751459,12.297142,12.204752,12.157905,0.039488,0.039334
0.562,uint16_t,6,bosenelson,2,1,256,11.852390,11.875803,13.495123,11.652618,12.681062,12.005610,11.951441,0.029621,0.029505
0.55,uint16_t,6,bosenelson,2,2,256,11.851628,11.873941,14.013971,11.466576,12.709733,11.977226,11.944483,0.049026,0.048834
0.58,uint16_t,7,bitonic,1,0,256,11.749478,11.776838,12.717190,11.563452,12.409712,12.042521,11.931962,0.021048,0.020965
0.542,uint16_t,7,bitonic,1,1,256,11.803102,11.829015,14.051928,11.544311,13.619047,11.899357,11.869382,0.058811,0.058581
0.562,uint16_t,7,bitonic,1,2,256,11.543637,11.572076,12.697353,11.219517,12.256530,11.839133,11.775932,0.030926,0.030805
0.553,uint16_t,7,bitonic,2,0,256,11.974794,11.997030,14.213933,11.826317,13.309096,12.078091,12.035362,0.046559,0.046377
0.555,uint16_t,7,bitonic,2,1,256,11.861310,11.892670,13.908683,11.714975,12.658202,12.095522,12.019949,0.037074,0.036930
0.556,uint16_t,7,bitonic,2,2,256,11.871691,11.923093,13.746163,11.707818,13.265961,12.224874,12.072362,0.053579,0.053370
0.528,uint16_t,7,oddeven,1,0,256,11.100345,11.110922,13.305722,10.768764,11.520450,11.319705,11.273850,0.040251,0.040094
0.572,uint16_t,7,oddeven,1,1,256,11.938985,11.968633,13.209468,11.810935,12.520956,12.147954,12.099868,0.018118,0.018047
0.525,uint16_t,7,oddeven,1,2,256,11.851758,11.858490,12.564538,11.541699,12.443172,12.095874,12.046576,0.024103,0.024008
0.557,uint16_t,7,oddeven,2,0,256,12.170316,12.182488,12.926885,11.615951,12.844706,12.525796,12.437799,0.038605,0.038454
0.546,uint16_t,7,oddeven,2,1,256,12.303652,12.316018,13.327682,11.927935,12.707804,12.595736,12.534174,0.030325,0.030206
0.524,uint16_t,7,oddeven,2,2,256,12.508303,12.524065,14.564641,12.072620,13.442444,12.749892,12.679103,0.046267,0.046086
0.539,uint16_t,7,batcher,1,0,256,11.827651,11.833270,12.898429,11.604205,12.176261,11.923459,11.903258,0.008688,0.008654
0.529,uint16_t,7,batcher,1,1,256,11.785272,11.812433,13.394029,11.518188,12.398684,11.999921,11.973995,0.032792,0.032664
0.527,uint16_t,7,batcher,1,2,256,11.572706,11.595195,12.944877,11.078596,12.555349,11.907031,11.781204,0.035880,0.035739
0.532,uint16_t,7,batcher,2,0,256,12.231162,12.250147,13.627432,11.859010,13.208368,12.613076,12.460313,0.041851,0.041687
0.547,uint16_t,7,batcher,2,1,256,12.152628,12.163201,13.838742,11.760956,12.752708,12.446574,12.364671,0.039026,0.038873
0.558,uint16_t,7,batcher,2,2,256,12.295485,12.324277,13.634470,12.114609,12.789363,12.549523,12.473200,0.024751,0.024654
0.517,uint16_t,7,balanced,1,0,256,12.142759,12.171643,14.139641,11.967113,12.832567,12.353331,12.299564,0.030739,0.030618
0.522,uint16_t,7,balanced,1,1,256,12.110319,12.116198,12.949226,11.983140,12.311872,12.201298,12.183409,0.007319,0.007290
0.537,uint16_t,7,balanced,1,2,256,12.170977,12.187720,14.168935,11.562616,12.649140,12.483201,12.393135,0.040439,0.040282
0.567,uint16_t,7,balanced,2,0,256,11.292580,11.302638,12.767102,10.748214,11.944491,11.666097,11.593799,0.053971,0.053760
0.526,uint16_t,7,balanced,2,1,256,11.942016,11.966423,12.981769,11.575091,12.790380,12.291510,12.186487,0.037790,0.037643
0.579,uint16_t,7,balanced,2,2,256,12.120509,12.121925,13.155832,11.678816,12.766109,12.480106,12.376477,0.046044,0.045864
0.558,uint16_t,7,bosenelson,1,0,256,11.278738,11.292479,13.153893,10.869884,11.962757,11.521384,11.451636,0.036812,0.036668
0.538,uint16_t,7,bosenelson,1,1,256,11.919564,11.928785,13.300871,11.583482,12.489411,12.000062,11.974527,0.014899,0.014841
0.53,uint16_t,7,bosenelson,1,2,256,11.741902,11.756876,13.521105,11.414405,12.191684,12.074928,11.976033,0.039221,0.039068
0.575,uint16_t,7,bosenelson,2,0,256,13.292638,13.362352,15.653585,13.096183,14.163909,13.830967,13.609035,0.055943,0.055725
0.572,uint16_t,7,bosenelson,2,1,256,12.819745,12.845872,13.732360,12.503284,13.593481,13.216812,13.076492,0.036551,0.036408
0.578,uint16_t,7,bosenelson,2,2,256,13.100373,13.121741,14.702683,12.921947,14.298821,13.226595,13.183290,0.031472,0.031349
0.518,uint16_t,8,bitonic,1,0,256,11.510944,11.535406,12.976263,11.236730,12.126192,11.774750,11.723804,0.033289,0.033158
0.566,uint16_t,8,bitonic,1,1,256,12.075964,12.096629,13.710662,11.849711,13.136712,12.179771,12.150975,0.030213,0.030095
0.522,uint16_t,8,bitonic,1,2,256,12.017775,12.037581,13.970476,11.748075,13.625327,12.141706,12.102868,0.040618,0.040459
0.557,uint16_t,8,bitonic,2,0,256,11.915598,11.924954,12.800910,11.767059,12.579104,12.027287,11.998617,0.013091,0.013040
0.568,uint16_t,8,bitonic,2,1,256,11.257632,11.271693,12.814673,10.822377,11.829400,11.539575,11.481313,0.042672,0.042505
0.555,uint16_t,8,bitonic,2,2,256,11.821883,11.821951,12.566396,11.395293,12.415927,12.147602,12.066491,0.036154,0.036013
0.561,uint16_t,8,oddeven,1,0,256,11.739679,11.760969,13.384339,11.527473,12.652476,11.930573,11.877721,0.031236,0.031114
0.525,uint16_t,8,oddeven,1,1,256,11.773103,11.789105,13.099861,11.461246,12.400932,12.067812,11.996943,0.036929,0.036784
0.542,uint16_t,8,oddeven,1,2,256,12.005478,12.017181,13.862744,11.731875,12.346280,12.099573,12.078969,0.030335,0.030217
0.521,uint16_t,8,oddeven,2,0,256,11.675775,11.687367,13.326419,11.352267,12.287469,11.900103,11.862506,0.032828,0.032700
0.529,uint16_t,8,oddeven,2,1,256,11.456052,11.464396,13.049274,11.091922,12.131420,11.703082,11.632058,0.039435,0.039281
0.526,uint16_t,8,oddeven,2,2,256,11.493951,11.510875,13.082601,11.169408,11.918308,11.782961,11.705690,0.031405,0.031282
0.558,uint16_t,8,batcher,1,0,256,11.730293,11.754105,12.811195,11.406099,12.346450,12.004441,11.955211,0.035160,0.035022
0.572,uint16_t,8,batcher,1,1,256,11.706017,11.727222,13.355544,11.179911,13.237604,12.050215,11.934608,0.056490,0.056270
0.56,uint16_t,8,batcher,1,2,256,11.292459,11.306654,13.165286,11.016547,11.736198,11.540370,11.492100,0.031658,0.031535
0.524,uint16_t,8,batcher,2,0,256,12.245614,12.288877,13.943217,12.129612,13.224867,12.482521,12.376344,0.035119,0.034982
0.535,uint16_t,8,batcher,2,1,256,12.284287,12.301489,13.400093,12.028250,12.717459,12.470258,12.372016,0.011515,0.011470
0.583,uint16_t,8,batcher,2,2,256,12.257565,12.298598,14.191463,12.103127,13.458137,12.596324,12.418736,0.045994,0.045814
0.669,uint16_t,8,balanced,1,0,256,12.164269,12.192970,13.196212,11.970122,12.987539,12.443295,12.360840,0.027624,0.027516
0.562,uint16_t,8,balanced,1,1,256,12.274731,12.296430,15.008051,12.140954,13.403169,12.375137,12.328458,0.042369,0.042204
0.578,uint16_t,8,balanced,1,2,256,12.000611,12.033578,14.166905,11.374421,13.031522,12.408130,12.257718,0.067683,0.067419
0.558,uint16_t,8,balanced,2,0,256,11.482430,11.483577,12.441422,10.941438,11.896585,11.773557,11.698074,0.031721,0.031597
0.57,uint16_t,8,balanced,2,1,256,12.374053,12.394084,13.210057,12.169998,12.991544,12.625139,12.543002,0.019079,0.019005
0.574,uint16_t,8,balanced,2,2,256,12.353596,12.368321,12.970657,11.866284,12.871396,12.687891,12.633883,0.038759,0.038607
0.534,uint16_t,8,bosenelson,1,0,256,11.687950,11.701539,13.353237,11.417208,12.575271,11.932108,11.864551,0.036281,0.036139
0.543,uint16_t,8,bosenelson,1,1,256,11.935781,11.956555,13.615133,11.649847,12.307801,12.139632,12.101155,0.025689,0.025588
0.532,uint16_t,8,bosenelson,1,2,256,11.935700,11.966194,13.547039,11.713103,12.767644,12.244704,12.114051,0.038572,0.038421
0.555,uint16_t,8,bosenelson,2,0,256,13.047774,13.095285,14.854601,12.909158,14.827937,13.331453,13.230131,0.047035,0.046852
0.566,uint16_t,8,bosenelson,2,1,256,12.791326,12.803702,13.793004,12.506853,13.575818,12.907640,12.862356,0.017628,0.017560
0.557,uint16_t,8,bosenelson,2,2,256,12.775637,12.795933,14.295511,12.272409,13.671155,13.017385,12.957561,0.039870,0.039714
0.611,uint16_t,9,bitonic,1,0,256,17.666609,17.689012,19.813858,17.353090,19.583385,17.845786,17.793552,0.058607,0.058378
0.587,uint16_t,9,bitonic,1,1,256,17.551239,17.573233,19.177619,16.917003,18.258275,17.702002,17.666845,0.023152,0.023061
0.614,uint16_t,9,bitonic,1,2,256,17.621269,17.660452,20.477570,17.143370,19.341074,17.796626,17.755468,0.080897,0.080581
0.556,uint16_t,9,bitonic,2,0,256,16.132676,16.153443,17.823296,15.457953,16.882959,16.681700,16.550923,0.096880,0.096501
0.588,uint16_t,9,bitonic,2,1,256,12.832499,12.868991,14.148960,12.639667,13.747016,13.173095,13.014735,0.035810,0.035670
0.622,uint16_t,9,bitonic,2,2,256,14.122721,14.140580,15.348346,13.965490,14.945139,14.249730,14.206285,0.014565,0.014508
0.585,uint16_t,9,oddeven,1,0,256,17.525126,17.543083,19.009272,17.348776,17.998340,17.688496,17.651215,0.021984,0.021898
